date,Value,District,Keyword
2014-04,0,North District,אזעקה
2014-05,0,North District,אזעקה
2014-06,0,North District,אזעקה
2014-07,100,North District,אזעקה
2014-08,45,North District,אזעקה
2014-09,49,North District,אזעקה
2014-10,0,North District,אזעקה
2014-11,30,North District,אזעקה
2014-12,0,North District,אזעקה
2015-01,0,North District,אזעקה
2015-02,0,North District,אזעקה
2015-03,0,North District,אזעקה
2015-04,0,North District,אזעקה
2015-05,24,North District,אזעקה
2015-06,29,North District,אזעקה
2015-07,0,North District,אזעקה
2015-08,0,North District,אזעקה
2015-09,0,North District,אזעקה
2015-10,0,North District,אזעקה
2015-11,0,North District,אזעקה
2015-12,0,North District,אזעקה
2016-01,0,North District,אזעקה
2016-02,0,North District,אזעקה
2016-03,0,North District,אזעקה
2016-04,8,North District,אזעקה
2016-05,9,North District,אזעקה
2016-06,0,North District,אזעקה
2016-07,0,North District,אזעקה
2016-08,0,North District,אזעקה
2016-09,15,North District,אזעקה
2016-10,9,North District,אזעקה
2016-11,8,North District,אזעקה
2016-12,8,North District,אזעקה
2017-01,8,North District,אזעקה
2017-02,9,North District,אזעקה
2017-03,9,North District,אזעקה
2017-04,0,North District,אזעקה
2017-05,0,North District,אזעקה
2017-06,8,North District,אזעקה
2017-07,14,North District,אזעקה
2017-08,0,North District,אזעקה
2017-09,0,North District,אזעקה
2017-10,10,North District,אזעקה
2017-11,10,North District,אזעקה
2017-12,7,North District,אזעקה
2018-01,6,North District,אזעקה
2018-02,36,North District,אזעקה
2018-03,14,North District,אזעקה
2018-04,13,North District,אזעקה
2018-05,12,North District,אזעקה
2018-06,8,North District,אזעקה
2018-07,19,North District,אזעקה
2018-08,8,North District,אזעקה
2018-09,6,North District,אזעקה
2018-10,7,North District,אזעקה
2018-11,7,North District,אזעקה
2018-12,6,North District,אזעקה
2019-01,5,North District,אזעקה
2019-02,9,North District,אזעקה
2019-03,15,North District,אזעקה
2019-04,0,North District,אזעקה
2019-05,20,North District,אזעקה
2019-06,7,North District,אזעקה
2019-07,0,North District,אזעקה
2019-08,8,North District,אזעקה
2019-09,8,North District,אזעקה
2019-10,6,North District,אזעקה
2019-11,18,North District,אזעקה
2019-12,7,North District,אזעקה
2020-01,7,North District,אזעקה
2020-02,0,North District,אזעקה
2020-03,7,North District,אזעקה
2020-04,8,North District,אזעקה
2020-05,6,North District,אזעקה
2020-06,4,North District,אזעקה
2020-07,6,North District,אזעקה
2020-08,5,North District,אזעקה
2020-09,4,North District,אזעקה
2020-10,0,North District,אזעקה
2020-11,9,North District,אזעקה
2020-12,4,North District,אזעקה
2021-01,6,North District,אזעקה
2021-02,8,North District,אזעקה
2021-03,0,North District,אזעקה
2021-04,11,North District,אזעקה
2021-05,52,North District,אזעקה
2021-06,5,North District,אזעקה
2021-07,6,North District,אזעקה
2021-08,9,North District,אזעקה
2021-09,8,North District,אזעקה
2021-10,8,North District,אזעקה
2021-11,6,North District,אזעקה
2021-12,6,North District,אזעקה
2022-01,5,North District,אזעקה
2022-02,13,North District,אזעקה
2022-03,4,North District,אזעקה
2022-04,8,North District,אזעקה
2022-05,10,North District,אזעקה
2022-06,4,North District,אזעקה
2022-07,0,North District,אזעקה
2022-08,13,North District,אזעקה
2022-09,4,North District,אזעקה
2022-10,4,North District,אזעקה
2022-11,7,North District,אזעקה
2022-12,6,North District,אזעקה
2014-01,0,South District,אזעקה
2014-02,0,South District,אזעקה
2014-03,0,South District,אזעקה
2014-04,0,South District,אזעקה
2014-05,15,South District,אזעקה
2014-06,0,South District,אזעקה
2014-07,100,South District,אזעקה
2014-08,44,South District,אזעקה
2014-09,14,South District,אזעקה
2014-10,0,South District,אזעקה
2014-11,0,South District,אזעקה
2014-12,15,South District,אזעקה
2015-01,0,South District,אזעקה
2015-02,0,South District,אזעקה
2015-03,0,South District,אזעקה
2015-04,0,South District,אזעקה
2015-05,0,South District,אזעקה
2015-06,15,South District,אזעקה
2015-07,15,South District,אזעקה
2015-08,0,South District,אזעקה
2015-09,0,South District,אזעקה
2015-10,0,South District,אזעקה
2015-11,0,South District,אזעקה
2015-12,0,South District,אזעקה
2016-01,5,South District,אזעקה
2016-02,9,South District,אזעקה
2016-03,12,South District,אזעקה
2016-04,5,South District,אזעקה
2016-05,9,South District,אזעקה
2016-06,6,South District,אזעקה
2016-07,5,South District,אזעקה
2016-08,7,South District,אזעקה
2016-09,10,South District,אזעקה
2016-10,6,South District,אזעקה
2016-11,0,South District,אזעקה
2016-12,7,South District,אזעקה
2017-01,0,South District,אזעקה
2017-02,8,South District,אזעקה
2017-03,7,South District,אזעקה
2017-04,7,South District,אזעקה
2017-05,0,South District,אזעקה
2017-06,7,South District,אזעקה
2017-07,7,South District,אזעקה
2017-08,6,South District,אזעקה
2017-09,5,South District,אזעקה
2017-10,6,South District,אזעקה
2017-11,7,South District,אזעקה
2017-12,13,South District,אזעקה
2018-01,6,South District,אזעקה
2018-02,9,South District,אזעקה
2018-03,10,South District,אזעקה
2018-04,5,South District,אזעקה
2018-05,13,South District,אזעקה
2018-06,3,South District,אזעקה
2018-07,13,South District,אזעקה
2018-08,12,South District,אזעקה
2018-09,5,South District,אזעקה
2018-10,22,South District,אזעקה
2018-11,20,South District,אזעקה
2018-12,4,South District,אזעקה
2019-01,9,South District,אזעקה
2019-02,5,South District,אזעקה
2019-03,20,South District,אזעקה
2019-04,3,South District,אזעקה
2019-05,37,South District,אזעקה
2019-06,9,South District,אזעקה
2019-07,5,South District,אזעקה
2019-08,7,South District,אזעקה
2019-09,8,South District,אזעקה
2019-10,6,South District,אזעקה
2019-11,33,South District,אזעקה
2019-12,9,South District,אזעקה
2020-01,4,South District,אזעקה
2020-02,10,South District,אזעקה
2020-03,4,South District,אזעקה
2020-04,6,South District,אזעקה
2020-05,0,South District,אזעקה
2020-06,6,South District,אזעקה
2020-07,6,South District,אזעקה
2020-08,7,South District,אזעקה
2020-09,8,South District,אזעקה
2020-10,7,South District,אזעקה
2020-11,9,South District,אזעקה
2020-12,4,South District,אזעקה
2021-01,6,South District,אזעקה
2021-02,5,South District,אזעקה
2021-03,5,South District,אזעקה
2021-04,9,South District,אזעקה
2021-05,62,South District,אזעקה
2021-06,8,South District,אזעקה
2021-07,6,South District,אזעקה
2021-08,10,South District,אזעקה
2021-09,6,South District,אזעקה
2021-10,5,South District,אזעקה
2021-11,11,South District,אזעקה
2021-12,6,South District,אזעקה
2022-01,0,South District,אזעקה
2022-02,6,South District,אזעקה
2022-03,3,South District,אזעקה
2022-04,9,South District,אזעקה
2022-05,8,South District,אזעקה
2022-06,7,South District,אזעקה
2022-07,8,South District,אזעקה
2022-08,20,South District,אזעקה
2022-09,4,South District,אזעקה
2022-10,3,South District,אזעקה
2022-11,3,South District,אזעקה
2022-12,3,South District,אזעקה
2014-01,7,Tel Aviv District,אזעקה
2014-02,11,Tel Aviv District,אזעקה
2014-03,9,Tel Aviv District,אזעקה
2014-04,7,Tel Aviv District,אזעקה
2014-05,5,Tel Aviv District,אזעקה
2014-06,6,Tel Aviv District,אזעקה
2014-07,100,Tel Aviv District,אזעקה
2014-08,28,Tel Aviv District,אזעקה
2014-09,10,Tel Aviv District,אזעקה
2014-10,7,Tel Aviv District,אזעקה
2014-11,7,Tel Aviv District,אזעקה
2014-12,7,Tel Aviv District,אזעקה
2015-01,7,Tel Aviv District,אזעקה
2015-02,6,Tel Aviv District,אזעקה
2015-03,7,Tel Aviv District,אזעקה
2015-04,9,Tel Aviv District,אזעקה
2015-05,7,Tel Aviv District,אזעקה
2015-06,14,Tel Aviv District,אזעקה
2015-07,10,Tel Aviv District,אזעקה
2015-08,7,Tel Aviv District,אזעקה
2015-09,7,Tel Aviv District,אזעקה
2015-10,7,Tel Aviv District,אזעקה
2015-11,5,Tel Aviv District,אזעקה
2015-12,6,Tel Aviv District,אזעקה
2016-01,4,Tel Aviv District,אזעקה
2016-02,8,Tel Aviv District,אזעקה
2016-03,6,Tel Aviv District,אזעקה
2016-04,4,Tel Aviv District,אזעקה
2016-05,6,Tel Aviv District,אזעקה
2016-06,6,Tel Aviv District,אזעקה
2016-07,5,Tel Aviv District,אזעקה
2016-08,6,Tel Aviv District,אזעקה
2016-09,10,Tel Aviv District,אזעקה
2016-10,5,Tel Aviv District,אזעקה
2016-11,5,Tel Aviv District,אזעקה
2016-12,6,Tel Aviv District,אזעקה
2017-01,4,Tel Aviv District,אזעקה
2017-02,4,Tel Aviv District,אזעקה
2017-03,5,Tel Aviv District,אזעקה
2017-04,6,Tel Aviv District,אזעקה
2017-05,5,Tel Aviv District,אזעקה
2017-06,5,Tel Aviv District,אזעקה
2017-07,7,Tel Aviv District,אזעקה
2017-08,5,Tel Aviv District,אזעקה
2017-09,4,Tel Aviv District,אזעקה
2017-10,5,Tel Aviv District,אזעקה
2017-11,14,Tel Aviv District,אזעקה
2017-12,7,Tel Aviv District,אזעקה
2018-01,7,Tel Aviv District,אזעקה
2018-02,7,Tel Aviv District,אזעקה
2018-03,13,Tel Aviv District,אזעקה
2018-04,7,Tel Aviv District,אזעקה
2018-05,7,Tel Aviv District,אזעקה
2018-06,8,Tel Aviv District,אזעקה
2018-07,7,Tel Aviv District,אזעקה
2018-08,5,Tel Aviv District,אזעקה
2018-09,5,Tel Aviv District,אזעקה
2018-10,6,Tel Aviv District,אזעקה
2018-11,8,Tel Aviv District,אזעקה
2018-12,9,Tel Aviv District,אזעקה
2019-01,5,Tel Aviv District,אזעקה
2019-02,5,Tel Aviv District,אזעקה
2019-03,41,Tel Aviv District,אזעקה
2019-04,5,Tel Aviv District,אזעקה
2019-05,22,Tel Aviv District,אזעקה
2019-06,5,Tel Aviv District,אזעקה
2019-07,4,Tel Aviv District,אזעקה
2019-08,5,Tel Aviv District,אזעקה
2019-09,5,Tel Aviv District,אזעקה
2019-10,3,Tel Aviv District,אזעקה
2019-11,23,Tel Aviv District,אזעקה
2019-12,5,Tel Aviv District,אזעקה
2020-01,3,Tel Aviv District,אזעקה
2020-02,4,Tel Aviv District,אזעקה
2020-03,2,Tel Aviv District,אזעקה
2020-04,5,Tel Aviv District,אזעקה
2020-05,4,Tel Aviv District,אזעקה
2020-06,5,Tel Aviv District,אזעקה
2020-07,5,Tel Aviv District,אזעקה
2020-08,5,Tel Aviv District,אזעקה
2020-09,5,Tel Aviv District,אזעקה
2020-10,4,Tel Aviv District,אזעקה
2020-11,5,Tel Aviv District,אזעקה
2020-12,4,Tel Aviv District,אזעקה
2021-01,5,Tel Aviv District,אזעקה
2021-02,4,Tel Aviv District,אזעקה
2021-03,4,Tel Aviv District,אזעקה
2021-04,7,Tel Aviv District,אזעקה
2021-05,54,Tel Aviv District,אזעקה
2021-06,5,Tel Aviv District,אזעקה
2021-07,5,Tel Aviv District,אזעקה
2021-08,6,Tel Aviv District,אזעקה
2021-09,6,Tel Aviv District,אזעקה
2021-10,4,Tel Aviv District,אזעקה
2021-11,11,Tel Aviv District,אזעקה
2021-12,5,Tel Aviv District,אזעקה
2022-01,3,Tel Aviv District,אזעקה
2022-02,5,Tel Aviv District,אזעקה
2022-03,3,Tel Aviv District,אזעקה
2022-04,6,Tel Aviv District,אזעקה
2022-05,16,Tel Aviv District,אזעקה
2022-06,5,Tel Aviv District,אזעקה
2022-07,5,Tel Aviv District,אזעקה
2022-08,17,Tel Aviv District,אזעקה
2022-09,5,Tel Aviv District,אזעקה
2022-10,4,Tel Aviv District,אזעקה
2022-11,3,Tel Aviv District,אזעקה
2022-12,4,Tel Aviv District,אזעקה
2014-01,0,Center District,טרור
2014-02,0,Center District,טרור
2014-03,0,Center District,טרור
2014-04,0,Center District,טרור
2014-05,0,Center District,טרור
2014-06,0,Center District,טרור
2014-07,100,Center District,טרור
2014-08,51,Center District,טרור
2014-09,49,Center District,טרור
2014-10,0,Center District,טרור
2014-11,0,Center District,טרור
2014-12,0,Center District,טרור
2015-01,48,Center District,טרור
2015-02,44,Center District,טרור
2015-03,0,Center District,טרור
2015-04,0,Center District,טרור
2015-05,0,Center District,טרור
2015-06,31,Center District,טרור
2015-07,0,Center District,טרור
2015-08,0,Center District,טרור
2015-09,0,Center District,טרור
2015-10,61,Center District,טרור
2015-11,74,Center District,טרור
2015-12,60,Center District,טרור
2016-01,38,Center District,טרור
2016-02,29,Center District,טרור
2016-03,40,Center District,טרור
2016-04,25,Center District,טרור
2016-05,26,Center District,טרור
2016-06,35,Center District,טרור
2016-07,37,Center District,טרור
2016-08,22,Center District,טרור
2016-09,20,Center District,טרור
2016-10,26,Center District,טרור
2016-11,23,Center District,טרור
2016-12,20,Center District,טרור
2017-01,25,Center District,טרור
2017-02,18,Center District,טרור
2017-03,23,Center District,טרור
2017-04,25,Center District,טרור
2017-05,20,Center District,טרור
2017-06,21,Center District,טרור
2017-07,19,Center District,טרור
2017-08,20,Center District,טרור
2017-09,19,Center District,טרור
2017-10,38,Center District,טרור
2017-11,18,Center District,טרור
2017-12,18,Center District,טרור
2018-01,25,Center District,טרור
2018-02,21,Center District,טרור
2018-03,24,Center District,טרור
2018-04,23,Center District,טרור
2018-05,34,Center District,טרור
2018-06,33,Center District,טרור
2018-07,24,Center District,טרור
2018-08,27,Center District,טרור
2018-09,23,Center District,טרור
2018-10,28,Center District,טרור
2018-11,16,Center District,טרור
2018-12,36,Center District,טרור
2019-01,23,Center District,טרור
2019-02,22,Center District,טרור
2019-03,28,Center District,טרור
2019-04,29,Center District,טרור
2019-05,32,Center District,טרור
2019-06,26,Center District,טרור
2019-07,16,Center District,טרור
2019-08,22,Center District,טרור
2019-09,24,Center District,טרור
2019-10,22,Center District,טרור
2019-11,30,Center District,טרור
2019-12,19,Center District,טרור
2020-01,17,Center District,טרור
2020-02,22,Center District,טרור
2020-03,27,Center District,טרור
2020-04,18,Center District,טרור
2020-05,21,Center District,טרור
2020-06,16,Center District,טרור
2020-07,19,Center District,טרור
2020-08,15,Center District,טרור
2020-09,20,Center District,טרור
2020-10,24,Center District,טרור
2020-11,22,Center District,טרור
2020-12,17,Center District,טרור
2021-01,15,Center District,טרור
2021-02,13,Center District,טרור
2021-03,18,Center District,טרור
2021-04,24,Center District,טרור
2021-05,58,Center District,טרור
2021-06,22,Center District,טרור
