"","SEMEL_YISHUV","loc","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","lat","long","distance"
"388",543,"ראמה","ראמה",0.0229357798165138,0.08125,0.110461338531514,0.0554923164484918,0.0255331931510964,0.0423927178153446,0.0572566591984068,0.14034074501877,0.0817120622568093,32.933685,35.372975,170.195160550727
"389",546,"עיןאלאסד","עין אל-אסד",0.0198019801980198,0.309012875536481,0.403508771929825,0.0935251798561151,0.0372670807453416,0.069164265129683,0.0932944606413994,0.118881118881119,0.116564417177914,32.940309,35.4016665,172.128643241562
"390",547,"טמרהיזרעאל","טמרה (יזרעאל)",0.00316455696202532,0.00396825396825397,0.0121951219512195,0.00139470013947001,0.00725952813067151,0.0035650623885918,0.00278164116828929,0.112359550561798,0.0180722891566265,32.6343095,35.4044136,143.871108327802
"391",549,"גנותהדר","גנות הדר",0.0716723549488055,0.245657568238213,0.184615384615385,0.227180527383367,0.212962962962963,0.231617647058824,0.268382352941176,0.226519337016575,0.231192660550459,32.3204344,34.9006006,89.3961799022258
"392",553,"נירבנים","ניר בנים",0.0510510510510511,0.107246376811594,0.0906735751295337,0.0928074245939675,0.0843621399176955,0.0835117773019272,0.101580135440181,0.0666666666666667,0.0871459694989107,31.672068,34.754475,22.8657641840854
"393",555,"שדמה","שדמה",0.0188679245283019,0.102803738317757,0.1,0.107913669064748,0.0748299319727891,0.0687285223367698,0.0902527075812274,0.0804195804195804,0.075812274368231,31.8321615,34.7408986,35.3611548507694
"394",559,"בוסתןהגליל","בוסתן הגליל",0.0489795918367347,0.134751773049645,0.154761904761905,0.199004975124378,0.261946902654867,0.289568345323741,0.330909090909091,0.242753623188406,0.259786476868327,32.9521655,35.0824711,160.706422647628
"395",562,"ביתאלעזרי","בית אלעזרי",0.0928030303030303,0.237947122861586,0.218439716312057,0.220551378446115,0.219330855018587,0.203955500618047,0.298906439854192,0.210526315789474,0.229828850855746,31.84349,34.801868,39.9498703846237
"396",563,"משמרדוד","משמר דוד",0.0444444444444444,0.0227272727272727,0.130718954248366,0.12540192926045,0.126794258373206,0.128805620608899,0.157175398633257,0.135559921414538,0.161237785016287,31.8223665,34.9010999,44.3892866788879
"397",564,"רבדים","רבדים",0.0164609053497942,0.025830258302583,0.0191693290734824,0.031413612565445,0.0169082125603865,0.0289855072463768,0.0430839002267574,0.0319829424307036,0.0277777777777778,31.7718645,34.8143065,34.7173508796162
"398",565,"אזור","אזור",0.124368048533873,0.281790242028429,0.285202086049544,0.308382307454377,0.36988567990373,0.360840438489647,0.411122738824936,0.346089086177866,0.339147002784699,32.0219125,34.806161,56.3195721534037
"399",567,"צרעה","צרעה",0.0078125,0.0298210735586481,0.0344202898550725,0.0352504638218924,0.0361663652802893,0.033271719038817,0.0380434782608696,0.0299065420560748,0.0459558823529412,31.7618814,34.9697485,45.2146220101532
"400",570,"מעונה","מעונה",0.12043795620438,0.25,0.334140435835351,0.369710467706013,0.376811594202899,0.393305439330544,0.528138528138528,0.436058700209644,0.416666666666667,33.017219,35.2592935,173.883816709284
"401",571,"ביתגמליאל","בית גמליאל",0.0929752066115702,0.289940828402367,0.146067415730337,0.231729055258467,0.255389718076285,0.245791245791246,0.338815789473684,0.190713101160862,0.251318101933216,31.8582065,34.7617969,38.8376018956828
"402",572,"ביתהעמק","בית העמק",0.0288461538461538,0.0321543408360129,0.0923566878980892,0.0474777448071217,0.0455840455840456,0.037037037037037,0.0534124629080119,0.0473537604456825,0.0431266846361186,32.971832,35.1453195,164.831519691257
"403",573,"מבקיעים","מבקיעים",0.0882352941176471,0.310126582278481,0.308108108108108,0.329004329004329,0.41304347826087,0.383211678832117,0.478723404255319,0.384905660377359,0.368243243243243,31.6223895,34.5772195,7.38651636353648
"404",574,"גשרהזיו","גשר הזיו",0.0390804597701149,0.142405063291139,0.185185185185185,0.178266178266178,0.193853427895981,0.225060827250608,0.257352941176471,0.209677419354839,0.240443896424168,33.0389234,35.1114795,171.04799820285
"405",575,"יסעור","יסעור",0.0222222222222222,0.0362694300518135,0.0714285714285714,0.0578778135048231,0.0737913486005089,0.0962025316455696,0.107416879795396,0.0911458333333333,0.0960591133004926,32.900553,35.1658504,158.39701031541
"406",576,"כברי","כברי",0.00402414486921529,0.049618320610687,0.0451388888888889,0.0394088669950739,0.0339256865912763,0.039344262295082,0.05,0.0370967741935484,0.0638977635782748,33.021039,35.149237,170.148341933007
"407",577,"ידבנימין","יד בנימין",0.0165289256198347,0.125638406537283,0.053921568627451,0.106901217861976,0.126309662398137,0.117817759721416,0.201834862385321,0.099135446685879,0.10529128808124,31.7971735,34.8217669,37.1754388448537
"408",578,"סאסא","סאסא",0.0078125,0.0565371024734982,0.0336391437308868,0.0236686390532544,0.0199335548172757,0.04,0.0309278350515464,0.0263157894736842,0.0242214532871972,33.027665,35.3944125,180.380305626468
"409",579,"כפרראשהנקרה","כפר ראש הנקרה",0.0417690417690418,0.108949416342412,0.159235668789809,0.121621621621622,0.168032786885246,0.186394557823129,0.236768802228412,0.175271739130435,0.204851752021563,33.086191,35.1156505,175.634309336353
"410",580,"כרםמהרל","כרם מהר""ל",0.0535714285714286,0.134048257372654,0.133177570093458,0.117154811715481,0.0972222222222222,0.0992063492063492,0.119760479041916,0.0858283433133733,0.0769230769230769,32.6461645,34.991709,125.898187810969
"411",582,"כפרהנגיד","כפר הנגיד",0.0627615062761506,0.173828125,0.185441941074523,0.16271186440678,0.153061224489796,0.159519725557461,0.210702341137124,0.134328358208955,0.151943462897526,31.8877665,34.7492975,40.5563669837412
"412",584,"זיקים","זיקים",0.0241545893719807,0.0285714285714286,0.0821529745042493,0.113989637305699,0.113131313131313,0.123430962343096,0.161554192229039,0.127167630057803,0.147347740667976,31.6086824,34.5211984,2.85928456220273
"413",585,"לביא","לביא",0.0595533498759305,0.207070707070707,0.0974358974358974,0.22279792746114,0.181102362204724,0.167958656330749,0.236842105263158,0.13659793814433,0.166666666666667,32.7887475,35.442765,159.897385402947
"414",586,"מגידו","מגידו",0.0101522842639594,0.081570996978852,0.0810185185185185,0.0669642857142857,0.0854700854700855,0.0924731182795699,0.0932203389830508,0.0745341614906832,0.0833333333333333,32.5800195,35.1799315,127.172118379899
"415",587,"סביון","סביון",0.0823821339950372,0.194956353055286,0.180127041742287,0.174040066777963,0.198598130841121,0.187895569620253,0.225893200153669,0.189540059347181,0.187616560984707,32.04517,34.878415,62.0315929089268
"416",588,"בניראם","בני ראם",0.12035010940919,0.27063339731286,0.158940397350993,0.296466973886329,0.369534555712271,0.312849162011173,0.447988904299584,0.305322128851541,0.290858725761773,31.7684064,34.7912239,33.0208530882448
"417",589,"בצת","בצת",0.0797546012269939,0.217171717171717,0.218905472636816,0.161904761904762,0.181395348837209,0.194690265486726,0.254464285714286,0.2,0.206081081081081,33.0704774,35.1327256,174.822874425889
"418",590,"נווהאור","נווה אור",0.00552486187845304,0.028436018957346,0.0660377358490566,0.0645161290322581,0.0652173913043478,0.0901287553648069,0.0995850622406639,0.0692640692640693,0.0701754385964912,32.5879536,35.5538404,148.757198796422
"419",591,"עשרת","עשרת",0.0496575342465753,0.124031007751938,0.120826709062003,0.124804992199688,0.11444921316166,0.123906705539359,0.147353361945637,0.104790419161677,0.109034267912773,31.8241704,34.7470224,34.9780387799853
"420",592,"בנידרום","בני דרום",0.036697247706422,0.237154150197628,0.0971223021582734,0.220779220779221,0.167919799498747,0.190839694656489,0.272264631043257,0.154929577464789,0.201814058956916,31.82118,34.6924049,31.3502874050209
"421",593,"ערוגות","ערוגות",0.0534351145038168,0.207852193995381,0.192389006342495,0.21875,0.216911764705882,0.199619771863118,0.274401473296501,0.202578268876611,0.193490054249548,31.7341745,34.7724655,28.7300964208112
"422",594,"צפריה","צפריה",0.0965250965250965,0.281138790035587,0.145205479452055,0.232142857142857,0.208715596330275,0.180722891566265,0.310513447432763,0.163218390804598,0.202733485193622,32.003126,34.8554411,56.8309611782838
"423",595,"לוחמיהגיטאות","לוחמי הגיטאות",0,0.0546075085324232,0.0516717325227964,0.0608695652173913,0.0719257540603248,0.0867469879518072,0.0939759036144578,0.0712694877505568,0.0767543859649123,32.9628374,35.0984955,162.401922174452
"424",596,"מלכיה","מלכיה",0.0259067357512953,0.0585774058577406,0.106122448979592,0.0653061224489796,0.078125,0.0583657587548638,0.0544747081712062,0.0524193548387097,0.0604838709677419,33.097776,35.5103471,193.094150113471
"425",597,"פלמחים","פלמחים",0.0158227848101266,0.0410094637223975,0.0454545454545455,0.0357142857142857,0.0635294117647059,0.0781990521327014,0.101809954751131,0.0987124463519313,0.092511013215859,31.933804,34.7060765,42.7339487538791
"426",598,"ביתקמה","בית קמה",0.00531914893617021,0.0501792114695341,0.0877598152424942,0.0893617021276596,0.115808823529412,0.104882459312839,0.121323529411765,0.0665499124343257,0.0867256637168142,31.44731,34.7607044,20.8144134360076
"427",599,"פרוד","פרוד",0.00636942675159236,0.0512820512820513,0.0795454545454545,0.0672268907563025,0.0886850152905199,0.0860927152317881,0.128205128205128,0.0984126984126984,0.0942760942760943,32.9316405,35.4335105,172.970365800917
"428",602,"נירים","נירים",0,0.0078740157480315,0.0260223048327138,0.00714285714285714,0.049645390070922,0.0328467153284672,0.0801526717557252,0.0454545454545455,0.0684931506849315,31.3350285,34.395472,2.34951746593703
"429",603,"אלקוש","אלקוש",0.142857142857143,0.193181818181818,0.376712328767123,0.368421052631579,0.4625,0.441176470588235,0.578231292517007,0.553191489361702,0.447058823529412,33.0335481,35.3239164,177.921319890402
"430",604,"ביתעריף","בית עריף",0.195845697329377,0.376288659793814,0.470464135021097,0.432481751824818,0.517301038062284,0.503472222222222,0.598275862068966,0.506151142355009,0.435643564356436,31.9946071,34.935068,60.8435907337355
"431",605,"כפרשמאי","כפר שמאי",0.1,0.348684210526316,0.346368715083799,0.433035714285714,0.460905349794239,0.417355371900826,0.543726235741445,0.454166666666667,0.432539682539683,32.957115,35.4589175,176.46351577948
"432",606,"מזור","מזור",0.0826271186440678,0.194756554307116,0.159857904085258,0.110749185667752,0.113782051282051,0.0904605263157895,0.12987012987013,0.0941915227629513,0.0958677685950413,32.051183,34.925621,65.262012541379
"433",607,"מירון","מירון",0.0684931506849315,0.155172413793103,0.0902255639097744,0.151515151515152,0.167785234899329,0.160919540229885,0.155405405405405,0.103202846975089,0.0886850152905199,32.987944,35.438942,178.425859886339
"434",609,"כפרחושן","כפר חושן",0.0785714285714286,0.237458193979933,0.246056782334385,0.409669211195929,0.532219570405728,0.472906403940887,0.57981220657277,0.497560975609756,0.456018518518519,33.0106885,35.438397,180.856238067338
"435",610,"סתריה","סתריה",0.0776470588235294,0.15587044534413,0.100346020761246,0.125619834710744,0.118110236220472,0.114147909967846,0.151033386327504,0.124193548387097,0.137417218543046,31.890449,34.8436625,46.3356694607639
"436",612,"צרופה","צרופה",0.18732782369146,0.293689320388349,0.326881720430108,0.326295585412668,0.351503759398496,0.341463414634146,0.390625,0.362637362637363,0.314079422382672,32.648887,34.945574,124.732143122775
"437",613,"ציפורי","ציפורי",0.0546875,0.137931034482759,0.139423076923077,0.125274725274725,0.139393939393939,0.125265392781316,0.151452282157676,0.116089613034623,0.125773195876289,32.7444796,35.278369,147.801681746962
"438",614,"שומרה","שומרה",0.0807453416149068,0.16,0.283132530120482,0.464646464646465,0.560606060606061,0.552238805970149,0.712871287128713,0.65625,0.576354679802956,33.0853974,35.285244,181.503851021711
"439",615,"קדרון","קדרון",0.0352220520673813,0.0946666666666667,0.101918465227818,0.0658198614318707,0.0723025583982203,0.064659977703456,0.101598173515982,0.0650953984287318,0.0675381263616558,31.8143475,34.7954529,37.2429136453362
"440",616,"רינתיה","רינתיה",0.122715404699739,0.286713286713287,0.25609756097561,0.267161410018553,0.283687943262411,0.291512915129151,0.342644320297952,0.277886497064579,0.332695984703633,32.0448175,34.9282085,64.7659094702309
"441",617,"ברקאי","ברקאי",0.00803212851405622,0.0192307692307692,0.012987012987013,0.018348623853211,0.0202898550724638,0.0119760479041916,0.012012012012012,0.0175953079178886,0.021021021021021,32.4751359,35.028904,110.099490870695
"442",618,"חדיד","חדיד",0.203125,0.41692789968652,0.30126582278481,0.32762312633833,0.434968017057569,0.463768115942029,0.606995884773663,0.465447154471545,0.420948616600791,31.9682711,34.9307015,58.4522576033003
"443",619,"ביתגוברין","בית גוברין",0.0384615384615385,0.0584415584415584,0.0333333333333333,0.0272727272727273,0.052863436123348,0.0401785714285714,0.0393013100436681,0.0357142857142857,0.026431718061674,31.612565,34.896847,32.0586875929798
"444",620,"משואותיצחק","משואות יצחק",0.0596590909090909,0.172872340425532,0.0854922279792746,0.0966921119592875,0.0902061855670103,0.0911528150134048,0.133159268929504,0.0731070496083551,0.152406417112299,31.704484,34.690162,21.0155776840132
"445",622,"עיןצורים","עין צורים",0.0598591549295775,0.133105802047782,0.0624,0.124413145539906,0.126684636118598,0.115702479338843,0.19327731092437,0.130434782608696,0.141732283464567,31.6957701,34.7182281,22.2371960604161
"446",623,"יראון","יראון",0.0134529147982063,0.0512820512820513,0.0511627906976744,0.0407239819004525,0.0410958904109589,0.0235849056603774,0.0319634703196347,0.023696682464455,0.0230414746543779,33.0764655,35.45482,187.859700848896
"447",627,"גלגוליה","ג'לג'וליה",0.00126182965299685,0.00478645066273932,0.00369528140989198,0.00135623869801085,0.00450771055753262,0.00406417112299465,0.000394866732477789,0.00520833333333333,0.00273914875684787,32.1495925,34.9486275,75.2207382197412
"448",628,"גת","ג'ת",NA,NA,0.00120821586790173,0.0013598041881969,0.00613915416098226,0.00418616104407781,0.00174786978370111,0.0186533212010919,0.0067369654364382,32.40044,35.0299183,103.395300524007
"449",633,"כפרברא","כפר ברא",0,0,0.0148221343873518,0.00345303867403315,0.00407885791978246,0.00628140703517588,0.00279798545047566,0.0177646188008882,0.00241545893719807,32.1287775,34.9753646,74.9671786552771
"450",634,"כפרקאסם","כפר קאסם",0.00223155683906537,0.00380848748639826,0.0010681478316599,0.00424363454817773,0.00481180496150556,0.00472836051336486,0.00395932691442455,0.00946226632817909,0.00293712712253327,32.1194579,34.9684525,73.5476077201191
"451",635,"מוקייבלה","מוקייבלה",0.126424870466321,0.044711014176663,0.00492610837438424,0.00451807228915663,0.00602409638554217,0.00237906423473434,0.00322164948453608,0.0247311827956989,0.00359712230215827,32.514422,35.2949365,127.10378184252
