"","loc","SEMEL_YISHUV","Pop_Total","year","lat","long"
"4668","גלילעליוןמזמא",1811,NA,2009,NA,NA
"4669","גלילעליוןמזמא",1809,NA,2009,NA,NA
"4670","גלילעליוןמזשלש",1812,NA,2006,NA,NA
"4671","גלילעליוןמזשלש",1812,NA,2009,NA,NA
"4672","גלילתחתוןמזמא",1821,NA,2006,NA,NA
"4673","גלילתחתוןמזמא",1820,NA,2006,NA,NA
"4674","גלילתחתוןמזמא",1819,NA,2009,NA,NA
"4675","גלילתחתוןמזמא",1819,NA,2006,NA,NA
"4676","גלילתחתוןמזמא",1821,NA,2009,NA,NA
"4677","גלילתחתוןמזמא",1820,NA,2009,NA,NA
"4678","גלילתחתוןמזשלש",1822,NA,2006,NA,NA
"4679","גלילתחתוןמזשלש",1822,NA,2009,NA,NA
"4680","גלעדאבןיצחק",369,460,2014,32.557258,35.0756085
"4681","גלעדאבןיצחק",369,492,2019,32.557258,35.0756085
"4682","גלעדאבןיצחק",369,460,2015,32.557258,35.0756085
"4683","גלעדאבןיצחק",369,499,2020,32.557258,35.0756085
"4684","גלעדאבןיצחק",369,485,2017,32.557258,35.0756085
"4685","גלעדאבןיצחק",369,400,2008,32.557258,35.0756085
"4686","גלעדאבןיצחק",369,490,2018,32.557258,35.0756085
"4687","גלעדאבןיצחק",369,420,2012,32.557258,35.0756085
"4688","גלעדאבןיצחק",369,497,2021,32.557258,35.0756085
"4689","גלעדאבןיצחק",369,400,2011,32.557258,35.0756085
"4690","גלעדאבןיצחק",369,440,2013,32.557258,35.0756085
"4691","גלעדאבןיצחק",369,480,2016,32.557258,35.0756085
"4692","גלעדאבןיצחק",369,491,2022,32.557258,35.0756085
"4693","גלעדאבןיצחק",369,408,2009,32.557258,35.0756085
"4694","גלעדאבןיצחק",369,405,2006,32.557258,35.0756085
"4695","גמזו",745,1198,2021,31.929616,34.9406941
"4696","גמזו",745,1100,2011,31.929616,34.9406941
"4697","גמזו",745,1194,2022,31.929616,34.9406941
"4698","גמזו",745,1170,2015,31.929616,34.9406941
"4699","גמזו",745,1212,2020,31.929616,34.9406941
"4700","גמזו",745,1150,2016,31.929616,34.9406941
"4701","גמזו",745,1018,2009,31.929616,34.9406941
"4702","גמזו",745,1206,2018,31.929616,34.9406941
"4703","גמזו",745,812,2006,31.929616,34.9406941
"4704","גמזו",745,1000,2008,31.929616,34.9406941
"4705","גמזו",745,1140,2014,31.929616,34.9406941
"4706","גמזו",745,1201,2017,31.929616,34.9406941
"4707","גמזו",745,1110,2013,31.929616,34.9406941
"4708","גמזו",745,1070,2012,31.929616,34.9406941
"4709","גמזו",745,1206,2019,31.929616,34.9406941
"4710","גמלמחוזדרום",1997,NA,2009,NA,NA
"4711","גנאביבשבט",976,NA,2009,31.2871555,35.108132
"4712","גנאביבשבט",976,NA,2006,31.2871555,35.108132
"4713","גןהדרום",1072,605,2022,31.8085646,34.6995725
"4714","גןהדרום",1072,500,2008,31.8085646,34.6995725
"4715","גןהדרום",1072,560,2014,31.8085646,34.6995725
"4716","גןהדרום",1072,614,2018,31.8085646,34.6995725
"4717","גןהדרום",1072,580,2016,31.8085646,34.6995725
"4718","גןהדרום",1072,383,2006,31.8085646,34.6995725
"4719","גןהדרום",1072,636,2019,31.8085646,34.6995725
"4720","גןהדרום",1072,560,2015,31.8085646,34.6995725
"4721","גןהדרום",1072,633,2021,31.8085646,34.6995725
"4722","גןהדרום",1072,637,2020,31.8085646,34.6995725
"4723","גןהדרום",1072,485,2009,31.8085646,34.6995725
"4724","גןהדרום",1072,500,2011,31.8085646,34.6995725
"4725","גןהדרום",1072,530,2012,31.8085646,34.6995725
"4726","גןהדרום",1072,550,2013,31.8085646,34.6995725
"4727","גןהדרום",1072,599,2017,31.8085646,34.6995725
"4728","גןהשומרון",225,822,2017,32.4630355,34.9982495
"4729","גןהשומרון",225,790,2012,32.4630355,34.9982495
"4730","גןהשומרון",225,861,2022,32.4630355,34.9982495
"4731","גןהשומרון",225,810,2013,32.4630355,34.9982495
"4732","גןהשומרון",225,800,2014,32.4630355,34.9982495
"4733","גןהשומרון",225,861,2019,32.4630355,34.9982495
"4734","גןהשומרון",225,842,2020,32.4630355,34.9982495
"4735","גןהשומרון",225,820,2016,32.4630355,34.9982495
"4736","גןהשומרון",225,700,2008,32.4630355,34.9982495
"4737","גןהשומרון",225,705,2009,32.4630355,34.9982495
"4738","גןהשומרון",225,660,2006,32.4630355,34.9982495
"4739","גןהשומרון",225,800,2015,32.4630355,34.9982495
"4740","גןהשומרון",225,840,2018,32.4630355,34.9982495
"4741","גןהשומרון",225,840,2021,32.4630355,34.9982495
"4742","גןהשומרון",225,800,2011,32.4630355,34.9982495
"4743","גנות",836,654,2009,32.017835,34.8296679
"4744","גנות",836,587,2019,32.017835,34.8296679
"4745","גנות",836,620,2012,32.017835,34.8296679
"4746","גנות",836,585,2021,32.017835,34.8296679
"4747","גנות",836,591,2022,32.017835,34.8296679
"4748","גנות",836,610,2014,32.017835,34.8296679
"4749","גנות",836,620,2015,32.017835,34.8296679
"4750","גנות",836,588,2018,32.017835,34.8296679
"4751","גנות",836,616,2017,32.017835,34.8296679
"4752","גנות",836,600,2011,32.017835,34.8296679
"4753","גנות",836,600,2008,32.017835,34.8296679
"4754","גנות",836,592,2020,32.017835,34.8296679
"4755","גנות",836,513,2006,32.017835,34.8296679
"4756","גנות",836,620,2016,32.017835,34.8296679
"4757","גנות",836,640,2013,32.017835,34.8296679
"4758","גנותהדר",549,965,2020,32.3204344,34.9006006
"4759","גנותהדר",549,940,2016,32.3204344,34.9006006
"4760","גנותהדר",549,850,2012,32.3204344,34.9006006
"4761","גנותהדר",549,956,2017,32.3204344,34.9006006
"4762","גנותהדר",549,946,2022,32.3204344,34.9006006
"4763","גנותהדר",549,778,2009,32.3204344,34.9006006
"4764","גנותהדר",549,800,2011,32.3204344,34.9006006
"4765","גנותהדר",549,963,2021,32.3204344,34.9006006
"4766","גנותהדר",549,870,2013,32.3204344,34.9006006
"4767","גנותהדר",549,961,2018,32.3204344,34.9006006
"4768","גנותהדר",549,682,2006,32.3204344,34.9006006
"4769","גנותהדר",549,910,2015,32.3204344,34.9006006
"4770","גנותהדר",549,860,2014,32.3204344,34.9006006
"4771","גנותהדר",549,700,2008,32.3204344,34.9006006
"4772","גנותהדר",549,971,2019,32.3204344,34.9006006
"4773","גןחיים",239,818,2022,32.1976255,34.9024749
"4774","גןחיים",239,800,2008,32.1976255,34.9024749
"4775","גןחיים",239,816,2019,32.1976255,34.9024749
"4776","גןחיים",239,823,2017,32.1976255,34.9024749
"4777","גןחיים",239,850,2013,32.1976255,34.9024749
"4778","גןחיים",239,811,2021,32.1976255,34.9024749
"4779","גןחיים",239,830,2012,32.1976255,34.9024749
"4780","גןחיים",239,815,2020,32.1976255,34.9024749
"4781","גןחיים",239,835,2018,32.1976255,34.9024749
"4782","גןחיים",239,705,2006,32.1976255,34.9024749
"4783","גןחיים",239,800,2011,32.1976255,34.9024749
"4784","גןחיים",239,795,2009,32.1976255,34.9024749
"4785","גןחיים",239,820,2016,32.1976255,34.9024749
"4786","גןחיים",239,840,2014,32.1976255,34.9024749
"4787","גןחיים",239,820,2015,32.1976255,34.9024749
"4788","גןיאשיה",734,1040,2022,32.349918,34.9941534
"4789","גןיאשיה",734,1019,2021,32.349918,34.9941534
"4790","גןיאשיה",734,1008,2020,32.349918,34.9941534
"4791","גןיאשיה",734,844,2009,32.349918,34.9941534
"4792","גןיאשיה",734,800,2008,32.349918,34.9941534
"4793","גןיאשיה",734,1000,2011,32.349918,34.9941534
"4794","גןיאשיה",734,980,2016,32.349918,34.9941534
"4795","גןיאשיה",734,960,2014,32.349918,34.9941534
"4796","גןיאשיה",734,665,2006,32.349918,34.9941534
"4797","גןיאשיה",734,997,2019,32.349918,34.9941534
"4798","גןיאשיה",734,950,2013,32.349918,34.9941534
"4799","גןיאשיה",734,980,2015,32.349918,34.9941534
"4800","גןיאשיה",734,982,2017,32.349918,34.9941534
"4801","גןיאשיה",734,930,2012,32.349918,34.9941534
"4802","גןיאשיה",734,990,2018,32.349918,34.9941534
"4803","גןיבנה",166,23751,2018,31.7913644,34.7005495
"4804","גןיבנה",166,20700,2012,31.7913644,34.7005495
"4805","גןיבנה",166,22460,2015,31.7913644,34.7005495
"4806","גןיבנה",166,23929,2020,31.7913644,34.7005495
"4807","גןיבנה",166,18377,2009,31.7913644,34.7005495
"4808","גןיבנה",166,23869,2019,31.7913644,34.7005495
"4809","גןיבנה",166,20700,2012,31.7913644,34.7005495
"4810","גןיבנה",166,15826,2006,31.7913644,34.7005495
"4811","גןיבנה",166,17300,2008,31.7913644,34.7005495
"4812","גןיבנה",166,20500,2011,31.7913644,34.7005495
"4813","גןיבנה",166,24251,2021,31.7913644,34.7005495
"4814","גןיבנה",166,23100,2016,31.7913644,34.7005495
"4815","גןיבנה",166,21230,2013,31.7913644,34.7005495
"4816","גןיבנה",166,21750,2014,31.7913644,34.7005495
"4817","גןיבנה",166,23532,2017,31.7913644,34.7005495
"4818","גןיבנה",166,24574,2022,31.7913644,34.7005495
"4819","גניהדר",1103,255,2009,31.8780974,34.8576736
"4820","גניהדר",1103,300,2008,31.8780974,34.8576736
"4821","גניהדר",1103,339,2019,31.8780974,34.8576736
"4822","גניהדר",1103,270,2013,31.8780974,34.8576736
"4823","גניהדר",1103,286,2006,31.8780974,34.8576736
"4824","גניהדר",1103,300,2011,31.8780974,34.8576736
"4825","גניהדר",1103,280,2015,31.8780974,34.8576736
"4826","גניהדר",1103,371,2022,31.8780974,34.8576736
"4827","גניהדר",1103,270,2012,31.8780974,34.8576736
"4828","גניהדר",1103,290,2014,31.8780974,34.8576736
"4829","גניהדר",1103,302,2017,31.8780974,34.8576736
"4830","גניהדר",1103,354,2021,31.8780974,34.8576736
"4831","גניהדר",1103,290,2016,31.8780974,34.8576736
"4832","גניהדר",1103,321,2018,31.8780974,34.8576736
"4833","גניהדר",1103,358,2020,31.8780974,34.8576736
"4834","גניטל",1371,590,2014,31.7881945,34.791243
"4835","גניטל",1371,460,2013,31.7881945,34.791243
"4836","גניטל",1371,170,2012,31.7881945,34.791243
"4837","גניטל",1371,0,2011,31.7881945,34.791243
"4838","גניטל",1371,909,2021,31.7881945,34.791243
"4839","גניטל",1371,802,2018,31.7881945,34.791243
"4840","גניטל",1371,792,2017,31.7881945,34.791243
"4841","גניטל",1371,740,2016,31.7881945,34.791243
"4842","גניטל",1371,923,2022,31.7881945,34.791243
"4843","גניטל",1371,897,2020,31.7881945,34.791243
"4844","גניטל",1371,867,2019,31.7881945,34.791243
"4845","גניטל",1371,650,2015,31.7881945,34.791243
"4846","גנייוחנן",862,590,2013,31.8580225,34.8402214
"4847","גנייוחנן",862,500,2008,31.8580225,34.8402214
"4848","גנייוחנן",862,610,2014,31.8580225,34.8402214
"4849","גנייוחנן",862,599,2022,31.8580225,34.8402214
"4850","גנייוחנן",862,637,2006,31.8580225,34.8402214
"4851","גנייוחנן",862,625,2017,31.8580225,34.8402214
"4852","גנייוחנן",862,630,2016,31.8580225,34.8402214
"4853","גנייוחנן",862,548,2009,31.8580225,34.8402214
"4854","גנייוחנן",862,608,2020,31.8580225,34.8402214
"4855","גנייוחנן",862,620,2015,31.8580225,34.8402214
"4856","גנייוחנן",862,600,2012,31.8580225,34.8402214
"4857","גנייוחנן",862,621,2019,31.8580225,34.8402214
"4858","גנייוחנן",862,600,2011,31.8580225,34.8402214
"4859","גנייוחנן",862,629,2018,31.8580225,34.8402214
"4860","גנייוחנן",862,602,2021,31.8580225,34.8402214
"4861","גנימודיעין",3823,2717,2020,NA,NA
"4862","גנימודיעין",3823,2445,2017,NA,NA
"4863","גנימודיעין",3823,2735,2022,NA,NA
"4864","גנימודיעין",3823,2350,2015,NA,NA
"4865","גנימודיעין",3823,2688,2021,NA,NA
"4866","גנימודיעין",3823,2489,2018,NA,NA
"4867","גנימודיעין",3823,2420,2016,NA,NA
"4868","גנימודיעין",3823,2603,2019,NA,NA
"4869","גניעם",218,242,2018,32.15085,34.9020345
"4870","גניעם",218,242,2019,32.15085,34.9020345
"4871","גניעם",218,260,2016,32.15085,34.9020345
"4872","גניעם",218,248,2017,32.15085,34.9020345
"4873","גניעם",218,250,2012,32.15085,34.9020345
"4874","גניעם",218,235,2021,32.15085,34.9020345
"4875","גניעם",218,240,2015,32.15085,34.9020345
"4876","גניעם",218,200,2011,32.15085,34.9020345
"4877","גניעם",218,200,2008,32.15085,34.9020345
"4878","גניעם",218,250,2013,32.15085,34.9020345
"4879","גניעם",218,240,2014,32.15085,34.9020345
"4880","גניעם",218,230,2009,32.15085,34.9020345
"4881","גניעם",218,229,2006,32.15085,34.9020345
"4882","גניעם",218,234,2020,32.15085,34.9020345
"4883","גניעם",218,231,2022,32.15085,34.9020345
"4884","גניתקווה",229,13900,2011,32.061258,34.8754055
"4885","גניתקווה",229,16050,2015,32.061258,34.8754055
"4886","גניתקווה",229,23646,2022,32.061258,34.8754055
"4887","גניתקווה",229,17300,2016,32.061258,34.8754055
"4888","גניתקווה",229,12919,2009,32.061258,34.8754055
"4889","גניתקווה",229,22695,2021,32.061258,34.8754055
"4890","גניתקווה",229,21556,2020,32.061258,34.8754055
"4891","גניתקווה",229,12360,2006,32.061258,34.8754055
"4892","גניתקווה",229,19264,2018,32.061258,34.8754055
"4893","גניתקווה",229,15610,2014,32.061258,34.8754055
"4894","גניתקווה",229,18240,2017,32.061258,34.8754055
"4895","גניתקווה",229,20399,2019,32.061258,34.8754055
"4896","גניתקווה",229,14260,2012,32.061258,34.8754055
"4897","גניתקווה",229,12600,2008,32.061258,34.8754055
"4898","גניתקווה",229,14960,2013,32.061258,34.8754055
"4899","גןנר",1274,2630,2014,32.530634,35.33543
"4900","גןנר",1274,2400,2008,32.530634,35.33543
"4901","גןנר",1274,2700,2017,32.530634,35.33543
"4902","גןנר",1274,2671,2021,32.530634,35.33543
"4903","גןנר",1274,2676,2022,32.530634,35.33543
"4904","גןנר",1274,2500,2011,32.530634,35.33543
"4905","גןנר",1274,2705,2018,32.530634,35.33543
"4906","גןנר",1274,2402,2009,32.530634,35.33543
"4907","גןנר",1274,2710,2020,32.530634,35.33543
"4908","גןנר",1274,2600,2013,32.530634,35.33543
"4909","גןנר",1274,2699,2006,32.530634,35.33543
"4910","גןנר",1274,2670,2019,32.530634,35.33543
"4911","גןנר",1274,2640,2015,32.530634,35.33543
"4912","גןנר",1274,2540,2012,32.530634,35.33543
"4913","גןנר",1274,2680,2016,32.530634,35.33543
"4914","גןרוה",5527,0,2017,NA,NA
"4915","גןרוה",10027,0,2012,NA,NA
"4916","גןרוה",10027,0,2013,NA,NA
"4917","גןרוה",10027,0,2014,NA,NA
"4918","גןרווה",5527,0,2022,NA,NA
"4919","גןרווה",5527,0,2021,NA,NA
"4920","גןרווה",5527,0,2020,NA,NA
"4921","גןשורק",311,600,2008,31.943821,34.7570804
"4922","גןשורק",311,670,2012,31.943821,34.7570804
"4923","גןשורק",311,702,2020,31.943821,34.7570804
"4924","גןשורק",311,670,2009,31.943821,34.7570804
"4925","גןשורק",311,680,2015,31.943821,34.7570804
"4926","גןשורק",311,326,2006,31.943821,34.7570804
"4927","גןשורק",311,701,2017,31.943821,34.7570804
"4928","גןשורק",311,680,2014,31.943821,34.7570804
"4929","גןשורק",311,694,2019,31.943821,34.7570804
"4930","גןשורק",311,700,2016,31.943821,34.7570804
"4931","גןשורק",311,701,2021,31.943821,34.7570804
"4932","גןשורק",311,703,2022,31.943821,34.7570804
"4933","גןשורק",311,670,2013,31.943821,34.7570804
"4934","גןשורק",311,689,2018,31.943821,34.7570804
"4935","גןשורק",311,700,2011,31.943821,34.7570804
"4936","גןשלמה",144,578,2019,31.878022,34.7986829
"4937","גןשלמה",144,572,2018,31.878022,34.7986829
"4938","גןשלמה",144,592,2022,31.878022,34.7986829
"4939","גןשלמה",144,400,2008,31.878022,34.7986829
"4940","גןשלמה",144,540,2016,31.878022,34.7986829
"4941","גןשלמה",144,591,2021,31.878022,34.7986829
"4942","גןשלמה",144,449,2009,31.878022,34.7986829
"4943","גןשלמה",144,510,2014,31.878022,34.7986829
"4944","גןשלמה",144,470,2012,31.878022,34.7986829
"4945","גןשלמה",144,596,2020,31.878022,34.7986829
"4946","גןשלמה",144,550,2017,31.878022,34.7986829
"4947","גןשלמה",144,500,2011,31.878022,34.7986829
"4948","גןשלמה",144,417,2006,31.878022,34.7986829
"4949","גןשלמה",144,520,2015,31.878022,34.7986829
"4950","גןשלמה",144,490,2013,31.878022,34.7986829
"4951","גןשמואל",72,870,2015,32.454062,34.95038
"4952","גןשמואל",72,928,2018,32.454062,34.95038
"4953","גןשמואל",72,800,2008,32.454062,34.95038
"4954","גןשמואל",72,830,2006,32.454062,34.95038
"4955","גןשמואל",72,933,2019,32.454062,34.95038
"4956","גןשמואל",72,948,2021,32.454062,34.95038
"4957","גןשמואל",72,850,2012,32.454062,34.95038
"4958","גןשמואל",72,860,2014,32.454062,34.95038
"4959","גןשמואל",72,880,2016,32.454062,34.95038
"4960","גןשמואל",72,792,2009,32.454062,34.95038
"4961","גןשמואל",72,800,2011,32.454062,34.95038
"4962","גןשמואל",72,943,2020,32.454062,34.95038
"4963","גןשמואל",72,964,2022,32.454062,34.95038
"4964","גןשמואל",72,905,2017,32.454062,34.95038
"4965","גןשמואל",72,860,2013,32.454062,34.95038
"4966","גסראזרקא",541,14692,2018,32.538476,34.907846
"4967","גסראזרקא",541,13480,2012,32.538476,34.907846
"4968","גסראזרקא",541,15125,2020,32.538476,34.907846
"4969","גסראזרקא",541,14930,2019,32.538476,34.907846
"4970","גסראזרקא",541,12900,2011,32.538476,34.907846
"4971","גסראזרקא",541,13960,2015,32.538476,34.907846
"4972","גסראזרקא",541,11409,2006,32.538476,34.907846
"4973","גסראזרקא",541,12391,2009,32.538476,34.907846
"4974","גסראזרקא",541,13480,2012,32.538476,34.907846
"4975","גסראזרקא",541,13430,2013,32.538476,34.907846
"4976","גסראזרקא",541,12000,2008,32.538476,34.907846
"4977","גסראזרקא",541,14438,2017,32.538476,34.907846
"4978","גסראזרקא",541,15315,2021,32.538476,34.907846
"4979","גסראזרקא",541,13690,2014,32.538476,34.907846
"4980","גסראזרקא",541,14210,2016,32.538476,34.907846
