"X","SEMEL_YISHUV","SHEM_YISHUV","SHEM_YISHUV_ENGLISH","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","year","Shape_Area","density","age_65_up_percentage","sci_index_value","sci_index_cluster","ntl","within_west_bank","intersecting_west_bank","centroid_within_west_bank"
17229,3660,"עמנואל","IMMANU'EL",1,NA,2895,NA,NA,NA,NA,NA,NA,NA,2009,4.87535003615156,593.803517395279,NA,-1.607,2,31.1428571428571,1,1,1
17230,3660,"עמנואל","IMMANU'EL",1,"יהודי",3310,1650,1660,1510,280,540,860,120,2016,4.87535003615156,678.925610562478,0.0362537764350453,-1.607,2,NA,1,1,1
17231,3660,"עמנואל",NA,1,"יהודי",3693,1849,1844,1697,291,638,930,138,2018,4.87535003615156,757.484072449315,0.0373679935012185,-1.607,2,NA,1,1,1
17232,3660,"עמנואל","IMMANU'EL",1,"יהודי",3200,1600,1590,1460,270,490,870,110,2014,4.87535003615156,656.363128036233,0.034375,-1.607,2,NA,1,1,1
17233,3660,"עמנואל","IMMANU'EL",1,"יהודי",3120,1570,1540,1460,230,470,850,110,2013,4.87535003615156,639.954049835327,0.0352564102564103,-1.607,2,33.2857142857143,1,1,1
17234,3660,"עמנואל","Immanu'el",1,"יהודי",4129,2052,2079,1930,283,740,1014,162,2020,4.87535003615156,846.913548644251,0.0392346815209494,-1.607,2,NA,1,1,1
17235,3660,"עמנואל","IMMANU'EL",1,"יהודי",4372,2168,2205,2065,304,754,1087,163,2021,4.87535003615156,896.756123679503,0.0372827081427264,-1.607,2,NA,1,1,1
17236,3660,"עמנואל","IMMANU'EL",1,"יהודי",3000,1.5,1.4,1.4,0.2,0.4,0.8,0.1,2011,4.87535003615156,615.340432533968,3.33333333333333e-05,-1.607,2,NA,1,1,1
17237,3660,"עמנואל","IMMANU'EL",1,"יהודי",4656,2328,2329,2211,319,813,1130,185,2022,4.87535003615156,955.008351292718,0.039733676975945,-1.607,2,NA,1,1,1
17238,3660,"עמנואל","IMMANU'EL",1,NA,2678,NA,NA,NA,NA,NA,NA,NA,2006,4.87535003615156,549.293892775322,NA,-1.607,2,29.7142857142857,1,1,1
17239,3660,"עמנואל","IMMANU'EL",1,"יהודי",3010,1530,1490,1390,230,470,830,100,2012,4.87535003615156,617.391567309081,0.0332225913621262,-1.607,2,NA,1,1,1
17240,3660,"עמנואל","IMMANU'EL",1,"יהודי",3440,1730,1711,1589,251,582,882,134,2017,4.87535003615156,705.59036263895,0.038953488372093,-1.607,2,NA,1,1,1
17241,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2570,1360,1210,1370,250,220,690,40,2016,0.0189652589073236,135510.936737466,0.0155642023346304,-0.458,3,NA,1,1,1
17242,3709,"מבוא חורון","MEVO HORON",1,"יהודי",1900,1.1,0.9,1,0.2,0.2,0.5,0,2011,0.0189652589073236,100183.182802018,0,-0.458,3,NA,1,1,1
17243,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2270,1210,1060,1230,230,190,600,20,2013,0.0189652589073236,119692.539452937,0.00881057268722467,-0.458,3,55,1,1,1
17244,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2650,1400,1250,1386,273,229,701,61,2018,0.0189652589073236,139729.176013341,0.0230188679245283,-0.458,3,NA,1,1,1
17245,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2589,1371,1218,1382,259,207,688,52,2017,0.0189652589073236,136512.768565487,0.0200849748937814,-0.458,3,NA,1,1,1
17246,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2669,1419,1250,1188,397,262,733,0,2022,0.0189652589073236,140731.007841361,0,-0.458,3,NA,1,1,1
17247,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2150,1150,990,1180,190,210,560,10,2012,0.0189652589073236,113365.180539126,0.00465116279069767,-0.458,3,NA,1,1,1
17248,3709,"מבוא חורון","MEVO HORON",1,NA,1037,NA,NA,NA,NA,NA,NA,NA,2006,0.0189652589073236,54678.9266135224,NA,-0.458,3,40,1,1,1
17249,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2520,1360,1160,1340,280,210,660,30,2015,0.0189652589073236,132874.537190045,0.0119047619047619,-0.458,3,47,1,1,1
17250,3709,"מבוא חורון","MEVO HORON",1,"יהודי",1400,0.8,0.6,0.7,0.1,0.2,0.4,0,2008,0.0189652589073236,73819.1873278027,0,-0.458,3,NA,1,1,1
17251,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2669,1423,1246,1326,341,230,704,0,2019,0.0189652589073236,140731.007841361,0,-0.458,3,NA,1,1,1
17252,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2694,1434,1260,1269,371,239,728,0,2021,0.0189652589073236,142049.207615072,0,-0.458,3,NA,1,1,1
17253,3709,"מבוא חורון","Mevo Horon",1,"יהודי",2689,1422,1259,1327,308,256,718,0,2020,0.0189652589073236,141785.56766033,0,-0.458,3,NA,1,1,1
17254,3709,"מבוא חורון","MEVO HORON",1,NA,1589,NA,NA,NA,NA,NA,NA,NA,2009,0.0189652589073236,83784.7776170561,NA,-0.458,3,43,1,1,1
17255,3709,"מבוא חורון","MEVO HORON",1,"יהודי",2430,1300,1120,1330,220,210,630,20,2014,0.0189652589073236,128129.018004686,0.00823045267489712,-0.458,3,NA,1,1,1
17256,3710,"ברכה","BERAKHA",1,"יהודי",2620,1351,1269,1397,128,389,648,55,2018,0.168741564285859,15526.7020967137,0.0209923664122137,-0.967,2,NA,1,1,1
17257,3710,"ברכה","BERAKHA",1,"יהודי",2757,1417,1340,1472,141,396,688,0,2019,0.168741564285859,16338.5945345953,0,-0.967,2,NA,1,1,1
17258,3710,"ברכה","BERAKHA",1,NA,1531,NA,NA,NA,NA,NA,NA,NA,2009,0.168741564285859,9073.04614888117,NA,-0.967,2,54.3333333333333,1,1,1
17259,3710,"ברכה","BERAKHA",1,"יהודי",3062,1572,1490,1566,227,426,777,64,2021,0.168741564285859,18146.0922977623,0.0209013716525147,-0.967,2,NA,1,1,1
17260,3710,"ברכה","BERAKHA",1,"יהודי",2050,1080,960,1050,80,420,450,50,2013,0.168741564285859,12148.7554573523,0.024390243902439,-0.967,2,62,1,1,1
17261,3710,"ברכה","BERAKHA",1,"יהודי",3165,1632,1532,1586,265,446,797,70,2022,0.168741564285859,18756.4931817171,0.0221169036334913,-0.967,2,NA,1,1,1
17262,3710,"ברכה","BERAKHA",1,"יהודי",2270,1190,1080,1200,90,400,530,50,2015,0.168741564285859,13452.5243357023,0.0220264317180617,-0.967,2,60,1,1,1
17263,3710,"ברכה","BERAKHA",1,"יהודי",2340,1230,1110,1220,120,400,550,50,2016,0.168741564285859,13867.3598879046,0.0213675213675214,-0.967,2,NA,1,1,1
17264,3710,"ברכה","BERAKHA",1,"יהודי",2190,1150,1040,1150,90,420,490,50,2014,0.168741564285859,12978.4265617569,0.0228310502283105,-0.967,2,NA,1,1,1
17265,3710,"ברכה","BERAKHA",1,"יהודי",1920,1020,900,950,80,430,400,50,2012,0.168741564285859,11378.346574691,0.0260416666666667,-0.967,2,NA,1,1,1
17266,3710,"ברכה","BERAKHA",1,NA,1182,NA,NA,NA,NA,NA,NA,NA,2006,0.168741564285859,7004.79461004412,NA,-0.967,2,52,1,1,1
17267,3710,"ברכה","BERAKHA",1,"יהודי",2468,1286,1182,1314,104,385,609,55,2017,0.168741564285859,14625.9163262173,0.0222852512155592,-0.967,2,NA,1,1,1
17268,3710,"ברכה","BERAKHA",1,"יהודי",1400,0.7,0.7,0.6,0.1,0.4,0.3,0,2008,0.168741564285859,8296.71104404549,0,-0.967,2,NA,1,1,1
17269,3710,"ברכה","BERAKHA",1,"יהודי",1800,0.9,0.8,0.9,0.1,0.4,0.4,0,2011,0.168741564285859,10667.1999137728,0,-0.967,2,NA,1,1,1
17270,3710,"ברכה","Berakha",1,"יהודי",2927,1500,1423,1509,202,411,741,64,2020,0.168741564285859,17346.0523042294,0.0218653911855142,-0.967,2,NA,1,1,1
17271,3712,"ענב","ENAV",1,NA,571,NA,NA,NA,NA,NA,NA,NA,2006,0.121012289011167,4718.52904085887,NA,0.07,5,23.5,1,1,1
17272,3712,"ענב","ENAV",1,"יהודי",983,494,489,479,43,100,301,0,2021,0.121012289011167,8123.14193899171,0,0.07,5,NA,1,1,1
17273,3712,"ענב","ENAV",1,"יהודי",859,434,425,407,40,111,256,43,2018,0.121012289011167,7098.4526201362,0.050058207217695,0.07,5,NA,1,1,1
17274,3712,"ענב","ENAV",1,"יהודי",690,350,350,290,50,110,220,30,2014,0.121012289011167,5701.9002420186,0.0434782608695652,0.07,5,NA,1,1,1
17275,3712,"ענב","ENAV",1,"יהודי",500,0,0,0,0,0,0,0,2008,0.121012289011167,4131.81176957869,0,0.07,5,NA,1,1,1
17276,3712,"ענב","ENAV",1,"יהודי",600,0.3,0.3,0.2,0,0.1,0.2,0,2011,0.121012289011167,4958.17412349443,0,0.07,5,NA,1,1,1
17277,3712,"ענב","ENAV",1,"יהודי",710,360,350,300,50,100,230,30,2015,0.121012289011167,5867.17271280175,0.0422535211267606,0.07,5,43,1,1,1
17278,3712,"ענב","ENAV",1,"יהודי",680,340,340,280,40,130,210,20,2013,0.121012289011167,5619.26400662702,0.0294117647058824,0.07,5,38.5,1,1,1
17279,3712,"ענב","ENAV",1,"יהודי",891,449,442,428,35,108,271,0,2019,0.121012289011167,7362.88857338923,0,0.07,5,NA,1,1,1
17280,3712,"ענב","ENAV",1,"יהודי",800,402,398,360,44,116,242,39,2017,0.121012289011167,6610.89883132591,0.04875,0.07,5,NA,1,1,1
17281,3712,"ענב","ENAV",1,"יהודי",750,380,370,330,50,120,240,30,2016,0.121012289011167,6197.71765436804,0.04,0.07,5,NA,1,1,1
17282,3712,"ענב","ENAV",1,NA,565,NA,NA,NA,NA,NA,NA,NA,2009,0.121012289011167,4668.94729962392,NA,0.07,5,34,1,1,1
17283,3712,"ענב","Enav",1,"יהודי",925,466,458,438,41,107,286,0,2020,0.121012289011167,7643.85177372058,0,0.07,5,NA,1,1,1
17284,3712,"ענב","ENAV",1,"יהודי",1062,538,523,528,48,97,325,0,2022,0.121012289011167,8775.96819858515,0,0.07,5,NA,1,1,1
17285,3712,"ענב","ENAV",1,"יהודי",660,330,330,260,40,150,200,10,2012,0.121012289011167,5453.99153584388,0.0151515151515152,0.07,5,NA,1,1,1
17286,3713,"נעמ""ה","NA'AMA",1,"יהודי",135,69,66,33,4,26,67,4,2017,0.119998216338219,1125.01672207776,0.0296296296296296,NA,NA,NA,1,1,1
17287,3713,"נעמ""ה","NA'AMA",1,"יהודי",150,77,74,41,5,30,0,0,2018,0.119998216338219,1250.01858008639,0,NA,NA,NA,1,1,1
17288,3713,"נעמה","NA'AMA",1,"יהודי",100,0,0,0,0,0,0,0,2008,0.119998216338219,833.345720057596,0,NA,NA,NA,1,1,1
17289,3713,"נעמ""ה","NA'AMA",1,NA,102,NA,NA,NA,NA,NA,NA,NA,2009,0.119998216338219,850.012634458748,NA,NA,NA,18,1,1,1
17290,3713,"נעמ""ה","Na'ama",1,"יהודי",171,91,70,51,5,0,0,0,2020,0.119998216338219,1425.02118129849,0,NA,NA,NA,1,1,1
17291,3713,"נעמי","NO'OMI",1,NA,129,NA,NA,NA,NA,NA,NA,NA,2006,0.119998216338219,1075.0159788743,NA,NA,NA,21,1,1,1
17292,3713,"נעמ""ה","NA'AMA",1,"יהודי",197,101,95,69,6,17,0,0,2021,0.119998216338219,1641.69106851346,0,NA,NA,NA,1,1,1
17293,3713,"נעמה","NA'AMA",1,"יהודי",100,0,0,0,0,0,0,0,2011,0.119998216338219,833.345720057596,0,NA,NA,NA,1,1,1
17294,3713,"נעמ""ה","NA'AMA",1,"יהודי",100,50,50,10,10,30,50,0,2013,0.119998216338219,833.345720057596,0,NA,NA,34,1,1,1
17295,3713,"נעמ""ה","NA'AMA",1,"יהודי",120,60,60,20,0,40,60,0,2015,0.119998216338219,1000.01486406912,0,NA,NA,27,1,1,1
17296,3713,"נעמ""ה","NA'AMA",1,"יהודי",120,60,60,20,0,30,60,0,2016,0.119998216338219,1000.01486406912,0,NA,NA,NA,1,1,1
17297,3713,"נעמ""ה","NA'AMA",1,"יהודי",247,126,122,100,0,26,0,0,2022,0.119998216338219,2058.36392854226,0,NA,NA,NA,1,1,1
17298,3713,"נעמ""ה","NA'AMA",1,"יהודי",165,84,81,49,4,31,0,0,2019,0.119998216338219,1375.02043809503,0,NA,NA,NA,1,1,1
17299,3713,"נעמה","NA'AMA",1,"יהודי",100,50,50,0,10,30,40,0,2012,0.119998216338219,833.345720057596,0,NA,NA,NA,1,1,1
17300,3713,"נעמ""ה","NA'AMA",1,"יהודי",110,50,50,10,0,40,50,0,2014,0.119998216338219,916.680292063356,0,NA,NA,NA,1,1,1
17301,3715,"עלמון","Almon",1,"יהודי",1440,741,702,434,131,205,575,95,2020,0.174926954565863,8232.00748891914,0.0659722222222222,0.846,7,NA,1,1,1
17302,3715,"עלמון","ALMON",1,"יהודי",1391,703,688,441,122,214,546,69,2017,0.174926954565863,7951.8905674212,0.0496046010064702,0.846,7,NA,1,1,1
17303,3715,"עלמון","ALMON",1,NA,808,NA,NA,NA,NA,NA,NA,NA,2006,0.174926954565863,4619.07086878241,NA,0.846,7,54,1,1,1
17304,3715,"עלמון","ALMON",1,"יהודי",1377,705,672,429,124,203,549,68,2018,0.174926954565863,7871.85716127893,0.0493827160493827,0.846,7,NA,1,1,1
17305,3715,"עלמון","ALMON",1,"יהודי",1130,550,580,380,100,160,470,40,2012,0.174926954565863,6459.8392100546,0.0353982300884956,0.846,7,NA,1,1,1
17306,3715,"עלמון","ALMON",1,"יהודי",1210,600,610,400,110,170,490,50,2014,0.174926954565863,6917.172959439,0.0413223140495868,0.846,7,NA,1,1,1
17307,3715,"עלמון","ALMON",1,"יהודי",1330,670,660,430,130,180,530,60,2016,0.174926954565863,7603.17358351559,0.0451127819548872,0.846,7,NA,1,1,1
17308,3715,"עלמון","ALMON",1,"יהודי",1290,640,650,430,120,180,510,60,2015,0.174926954565863,7374.5067088234,0.0465116279069767,0.846,7,55.6666666666667,1,1,1
17309,3715,"עלמון","ALMON",1,"יהודי",1442,739,703,432,132,204,573,101,2021,0.174926954565863,8243.44083265375,0.0700416088765603,0.846,7,NA,1,1,1
17310,3715,"עלמון","ALMON",1,NA,826,NA,NA,NA,NA,NA,NA,NA,2009,0.174926954565863,4721.9709623939,NA,0.846,7,49,1,1,1
17311,3715,"עלמון","ALMON",1,"יהודי",1000,0.5,0.5,0.3,0.1,0.1,0.4,0,2011,0.174926954565863,5716.67186730496,0,0.846,7,NA,1,1,1
17312,3715,"עלמון","ALMON",1,"יהודי",1190,580,610,400,110,150,490,40,2013,0.174926954565863,6802.8395220929,0.0336134453781513,0.846,7,60.3333333333333,1,1,1
17313,3715,"עלמון","ALMON",1,"יהודי",1467,745,722,438,127,214,588,101,2022,0.174926954565863,8386.35762933637,0.0688479890933879,0.846,7,NA,1,1,1
17314,3715,"עלמון","ALMON",1,"יהודי",800,0,0,0,0,0,0,0,2008,0.174926954565863,4573.33749384397,0,0.846,7,NA,1,1,1
17315,3715,"עלמון","ALMON",1,"יהודי",1420,723,697,446,117,208,562,88,2019,0.174926954565863,8117.67405157304,0.0619718309859155,0.846,7,NA,1,1,1
17316,3717,"חרמש","HERMESH",1,NA,202,NA,NA,NA,NA,NA,NA,NA,2006,0.267038051375884,756.446502508603,NA,-0.055,5,14.6666666666667,1,1,1
17317,3717,"חרמש","HERMESH",1,"יהודי",200,0,0,0,0,0,0,0,2008,0.267038051375884,748.956933176834,0,-0.055,5,NA,1,1,1
17318,3717,"חרמש","HERMESH",1,"יהודי",230,120,110,60,20,30,90,20,2016,0.267038051375884,861.300473153359,0.0869565217391304,-0.055,5,NA,1,1,1
17319,3717,"חרמש","HERMESH",1,"יהודי",200,110,90,50,10,30,90,20,2014,0.267038051375884,748.956933176834,0.1,-0.055,5,NA,1,1,1
17320,3717,"חרמש","HERMESH",1,"יהודי",215,116,99,48,12,36,94,23,2017,0.267038051375884,805.128703165097,0.106976744186047,-0.055,5,NA,1,1,1
17321,3717,"חרמש","HERMESH",1,"יהודי",224,119,105,51,16,30,105,0,2019,0.267038051375884,838.831765158054,0,-0.055,5,NA,1,1,1
17322,3717,"חרמש","HERMESH",1,"יהודי",235,119,116,56,15,31,100,0,2021,0.267038051375884,880.02439648278,0,-0.055,5,NA,1,1,1
17323,3717,"חרמש","HERMESH",1,"יהודי",200,0,0,0,0,0,0,0,2011,0.267038051375884,748.956933176834,0,-0.055,5,NA,1,1,1
17324,3717,"חרמש","HERMESH",1,"יהודי",190,110,80,40,20,30,90,10,2012,0.267038051375884,711.509086517993,0.0526315789473684,-0.055,5,NA,1,1,1
17325,3717,"חרמש","HERMESH",1,"יהודי",220,110,110,60,20,30,100,20,2015,0.267038051375884,823.852626494518,0.0909090909090909,-0.055,5,24.6666666666667,1,1,1
17326,3717,"חרמש","HERMESH",1,NA,177,NA,NA,NA,NA,NA,NA,NA,2009,0.267038051375884,662.826885861498,NA,-0.055,5,19,1,1,1
17327,3717,"חרמש","HERMESH",1,"יהודי",228,119,110,52,17,35,100,21,2018,0.267038051375884,853.810903821591,0.0921052631578947,-0.055,5,NA,1,1,1
17328,3717,"חרמש","HERMESH",1,"יהודי",245,122,123,62,15,34,97,0,2022,0.267038051375884,917.472243141622,0,-0.055,5,NA,1,1,1
17329,3717,"חרמש","HERMESH",1,"יהודי",190,100,90,50,20,20,90,20,2013,0.267038051375884,711.509086517993,0.105263157894737,-0.055,5,17,1,1,1
17330,3717,"חרמש","Hermesh",1,"יהודי",228,118,102,52,19,26,101,0,2020,0.267038051375884,853.810903821591,0,-0.055,5,NA,1,1,1
17331,3719,"תלם","TELEM",1,"יהודי",280,160,120,130,40,40,70,0,2014,0.283870080918857,986.36671780862,0,-0.4,4,NA,1,1,1
17332,3719,"תלם","TELEM",1,"יהודי",432,231,201,217,34,56,124,0,2018,0.283870080918857,1521.82293604759,0,-0.4,4,NA,1,1,1
17333,3719,"תלם","TELEM",1,"יהודי",300,0,0,0,0,0,0,0,2011,0.283870080918857,1056.82148336638,0,-0.4,4,NA,1,1,1
17334,3719,"תלם","TELEM",1,"יהודי",200,0,0,0,0,0,0,0,2008,0.283870080918857,704.547655577586,0,-0.4,4,NA,1,1,1
17335,3719,"תלם","TELEM",1,"יהודי",391,209,182,206,20,54,110,2,2017,0.283870080918857,1377.39066665418,0.0051150895140665,-0.4,4,NA,1,1,1
17336,3719,"תלם","Telem",1,"יהודי",479,260,214,240,45,51,139,0,2020,0.283870080918857,1687.39163510832,0,-0.4,4,NA,1,1,1
17337,3719,"תלם","TELEM",1,"יהודי",260,150,110,130,20,40,70,0,2013,0.283870080918857,915.911952250861,0,-0.4,4,46,1,1,1
17338,3719,"תלם","TELEM",1,"יהודי",340,180,150,160,20,60,90,0,2015,0.283870080918857,1197.7310144819,0,-0.4,4,47.25,1,1,1
17339,3719,"תלם","TELEM",1,"יהודי",370,200,170,180,30,40,90,0,2016,0.283870080918857,1303.41316281853,0,-0.4,4,NA,1,1,1
17340,3719,"תלם","TELEM",1,"יהודי",540,285,255,279,43,55,159,0,2022,0.283870080918857,1902.27867005948,0,-0.4,4,NA,1,1,1
17341,3719,"תלם","TELEM",1,NA,217,NA,NA,NA,NA,NA,NA,NA,2009,0.283870080918857,764.43420630168,NA,-0.4,4,37,1,1,1
17342,3719,"תלם","TELEM",1,"יהודי",520,278,242,266,29,64,157,0,2021,0.283870080918857,1831.82390450172,0,-0.4,4,NA,1,1,1
17343,3719,"תלם","TELEM",1,"יהודי",240,140,100,110,20,50,70,0,2012,0.283870080918857,845.457186693103,0,-0.4,4,NA,1,1,1
17344,3719,"תלם","TELEM",1,NA,167,NA,NA,NA,NA,NA,NA,NA,2006,0.283870080918857,588.297292407284,NA,-0.4,4,32.75,1,1,1
17345,3719,"תלם","TELEM",1,"יהודי",445,236,209,230,26,57,130,0,2019,0.283870080918857,1567.61853366013,0,-0.4,4,NA,1,1,1
17346,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",6011,3032,2978,1865,452,740,2426,528,2018,0.0597977215828765,100522.224607991,0.0878389619031775,0.966,8,NA,1,1,1
17347,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",6039,3039,3000,1847,481,741,2411,560,2019,0.0597977215828765,100990.469873175,0.0927305845338632,0.966,8,NA,1,1,1
17348,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5640,2830,2810,1750,440,660,2350,440,2015,0.0597977215828765,94317.9748442966,0.0780141843971631,0.966,8,59,1,1,1
17349,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",6122,3080,3042,1804,520,765,2444,588,2021,0.0597977215828765,102378.482623543,0.096047043449853,0.966,8,NA,1,1,1
17350,3720,"שערי תקווה","Sha'are Tiqwa",1,"יהודי",6057,3052,3006,1826,483,758,2414,576,2020,0.0597977215828765,101291.484686508,0.0950965824665676,0.966,8,NA,1,1,1
17351,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5100,2520,2580,1560,390,690,2130,340,2012,0.0597977215828765,85287.5304443108,0.0666666666666667,0.966,8,NA,1,1,1
17352,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",4900,2.5,2.5,1.5,0.4,0.7,2.1,0.3,2011,0.0597977215828765,81942.921407279,6.12244897959184e-05,0.966,8,NA,1,1,1
17353,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5260,2620,2640,1610,410,660,2200,370,2013,0.0597977215828765,87963.2176739362,0.0703422053231939,0.966,8,62,1,1,1
17354,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5810,2930,2880,1800,450,700,2390,470,2016,0.0597977215828765,97160.8925257737,0.080895008605852,0.966,8,NA,1,1,1
17355,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5450,2710,2740,1660,430,650,2300,410,2014,0.0597977215828765,91140.5962591164,0.0752293577981651,0.966,8,NA,1,1,1
17356,3720,"שערי תקווה","SHA'ARE TIQWA",1,NA,3773,NA,NA,NA,NA,NA,NA,NA,2006,0.0597977215828765,63096.0494836048,NA,0.966,8,60,1,1,1
17357,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",5921,2975,2946,1853,465,698,2408,497,2017,0.0597977215828765,99017.1505413263,0.0839385238979902,0.966,8,NA,1,1,1
17358,3720,"שערי תקווה","SHA'ARE TIQWA",1,"יהודי",4300,2.1,2.2,1.3,0.4,0.6,1.8,0.2,2008,0.0597977215828765,71909.0942961836,4.65116279069767e-05,0.966,8,NA,1,1,1
17359,3720,"שערי תקווה","SHA'ARE TIQWA",1,NA,4488,NA,NA,NA,NA,NA,NA,NA,2009,0.0597977215828765,75053.0267909935,NA,0.966,8,54.5,1,1,1
17360,3722,"אשכולות","ESHKOLOT",1,"יהודי",521,260,260,198,42,53,214,12,2017,0.227584276914585,2289.26183769513,0.0230326295585413,0.717,7,NA,1,1,1
17361,3722,"אשכולות","ESHKOLOT",1,"יהודי",490,250,250,210,40,40,190,10,2014,0.227584276914585,2153.04856136394,0.0204081632653061,0.717,7,NA,1,1,1
17362,3722,"אשכולות","ESHKOLOT",1,NA,576,NA,NA,NA,NA,NA,NA,NA,2009,0.227584276914585,2530.9305537666,NA,0.717,7,23,1,1,1
17363,3722,"אשכולות","ESHKOLOT",1,"יהודי",577,297,281,203,48,69,239,0,2019,0.227584276914585,2535.32453042244,0,0.717,7,NA,1,1,1
17364,3722,"אשכולות","ESHKOLOT",1,"יהודי",510,270,240,240,30,30,200,10,2012,0.227584276914585,2240.92809448084,0.0196078431372549,0.717,7,NA,1,1,1
17365,3722,"אשכולות","ESHKOLOT",1,"יהודי",490,250,240,230,30,40,180,10,2013,0.227584276914585,2153.04856136394,0.0204081632653061,0.717,7,28,1,1,1
17366,3722,"אשכולות","ESHKOLOT",1,"יהודי",500,0,0,0,0,0,0,0,2008,0.227584276914585,2196.98832792239,0,0.717,7,NA,1,1,1
17367,3722,"אשכולות","ESHKOLOT",1,"יהודי",609,312,297,204,54,70,260,0,2021,0.227584276914585,2675.93178340947,0,0.717,7,NA,1,1,1
17368,3722,"אשכולות","ESHKOLOT",1,NA,225,NA,NA,NA,NA,NA,NA,NA,2006,0.227584276914585,988.644747565076,NA,0.717,7,21,1,1,1
17369,3722,"אשכולות","Eshkolot",1,"יהודי",586,301,282,204,50,65,248,0,2020,0.227584276914585,2574.87032032504,0,0.717,7,NA,1,1,1
17370,3722,"אשכולות","ESHKOLOT",1,"יהודי",700,0.3,0.3,0.3,0,0,0.2,0,2011,0.227584276914585,3075.78365909135,0,0.717,7,NA,1,1,1
17371,3722,"אשכולות","ESHKOLOT",1,"יהודי",623,318,305,201,58,78,262,0,2022,0.227584276914585,2737.4474565913,0,0.717,7,NA,1,1,1
17372,3722,"אשכולות","ESHKOLOT",1,"יהודי",510,250,260,220,40,50,200,20,2016,0.227584276914585,2240.92809448084,0.0392156862745098,0.717,7,NA,1,1,1
17373,3722,"אשכולות","ESHKOLOT",1,"יהודי",567,288,278,204,50,58,237,15,2018,0.227584276914585,2491.38476386399,0.0264550264550265,0.717,7,NA,1,1,1
17374,3722,"אשכולות","ESHKOLOT",1,"יהודי",490,250,250,210,40,50,180,10,2015,0.227584276914585,2153.04856136394,0.0204081632653061,0.717,7,31.3333333333333,1,1,1
17375,3723,"פני חבר","PENE HEVER",1,NA,369,NA,NA,NA,NA,NA,NA,NA,2009,0.141969695316813,2599.1462415733,NA,-1.077,2,23,1,1,1
17376,3723,"פני חבר","PENE HEVER",1,NA,392,NA,NA,NA,NA,NA,NA,NA,2006,0.141969695316813,2761.15264687461,NA,-1.077,2,11.5,1,1,1
17377,3723,"פני חבר","PENE HEVER",1,"יהודי",729,454,275,300,206,67,147,0,2021,0.141969695316813,5134.89867237651,0,-1.077,2,NA,1,1,1
